GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,AKRSE001,AKRSE002,AKRSE003,AKRSE004,AKRSE005,AKRSE006,AKRSE007,AKRSE008,AKRSE009,AKRSE010,AKRSE011,AKRSE012,AKRSE013,AKRSE014,AKRSE015,AKRSE016,AKRSE017,AKRSE018,AKRSE019,AKRSE020,AKRSE021,AKRSE022,AKRSE023,AKRSE024,AKRSE025,AKRSE026,AKRSE027,AKRSE028,AKRSE029,AKRSE030,AKRSE031,AKRSE032,AKRSE033,AKRSE034,AKRSE035,AKRSE036,AKRSE037,AKRSE038,AKRSE039,AKRSE040,AKRSE041,AKRSE042,AKRSE043,AKRSE044,AKRSE045,AKRSE046,AKRSE047,AKRSE048,AKRSE049,NAME_M,AKRSM001,AKRSM002,AKRSM003,AKRSM004,AKRSM005,AKRSM006,AKRSM007,AKRSM008,AKRSM009,AKRSM010,AKRSM011,AKRSM012,AKRSM013,AKRSM014,AKRSM015,AKRSM016,AKRSM017,AKRSM018,AKRSM019,AKRSM020,AKRSM021,AKRSM022,AKRSM023,AKRSM024,AKRSM025,AKRSM026,AKRSM027,AKRSM028,AKRSM029,AKRSM030,AKRSM031,AKRSM032,AKRSM033,AKRSM034,AKRSM035,AKRSM036,AKRSM037,AKRSM038,AKRSM039,AKRSM040,AKRSM041,AKRSM042,AKRSM043,AKRSM044,AKRSM045,AKRSM046,AKRSM047,AKRSM048,AKRSM049
"G5400610","2019","WV",,,"West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,,,,,"05000US54061","Monongalia County, West Virginia",105612,53914,2752,2081,2531,1423,2857,2135,2099,4343,5181,4254,3765,3470,2747,2483,2647,1318,1493,1128,1596,1537,1165,442,467,51698,2811,2618,1741,1315,3653,1304,2291,2863,4179,3473,3482,3060,2505,2738,2792,995,1960,1193,1601,1836,1380,729,1179,"Monongalia County, West Virginia",0,673,263,640,663,275,169,839,1014,1167,419,417,816,930,195,115,663,485,565,491,412,463,384,302,336,673,492,458,461,161,1194,778,1025,1107,267,205,787,852,131,288,637,458,591,451,495,558,426,374,458
"G5400810","2019","WV",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,"05000US54081","Raleigh County, West Virginia",73361,36589,1857,2248,2425,1230,910,436,205,1095,2453,2120,2624,2326,2589,2230,2267,864,1703,819,1219,2611,933,575,850,36772,1539,2488,2086,1211,668,408,815,1040,2211,1917,2329,2085,2531,1853,1792,901,2304,890,1640,2395,834,1403,1432,"Raleigh County, West Virginia",0,1145,219,655,616,503,526,342,171,507,402,242,698,811,373,302,591,560,671,419,496,663,431,371,356,1145,207,778,674,477,471,274,620,630,328,222,629,738,313,207,599,608,614,426,588,597,496,641,684
"G5401070","2019","WV",,,"West Virginia","54","Wood County","107",,,,,,,,,,,,,,,,,,"05000US54107","Wood County, West Virginia",83518,40316,2267,2120,2568,1803,907,761,633,1074,2435,2099,2170,2532,2762,2698,2890,1142,1866,966,1788,1757,1382,909,787,43202,2491,1642,3194,1372,791,553,271,1368,2383,2151,2888,2537,2749,2800,2600,1497,2243,1500,1330,2472,1805,1502,1063,"Wood County, West Virginia",0,448,140,591,544,255,464,404,434,421,187,207,592,608,166,59,696,454,700,451,486,575,411,404,327,448,484,503,546,207,104,406,260,440,207,207,589,546,189,134,702,558,658,511,464,500,489,506,403
"G5500090","2019","WI",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,"05000US55009","Brown County, Wisconsin",264542,130860,8571,7931,9576,5196,4206,1689,2066,4844,9003,8209,9022,7852,7999,9070,8844,2876,5423,2437,4058,4785,3832,1763,1608,133682,7916,9582,8095,5353,3531,1430,2074,4673,9219,8293,8952,7565,8097,8473,9982,2805,4722,3145,3945,6344,3683,2431,3372,"Brown County, Wisconsin",0,903,644,1322,1371,614,772,731,699,853,772,675,1217,1102,470,778,939,692,863,628,771,739,605,464,584,903,644,1199,1252,634,488,654,633,772,832,653,1176,1159,846,344,980,655,914,737,825,851,772,550,784
"G5500250","2019","WI",,,"Wisconsin","55","Dane County","025",,,,,,,,,,,,,,,,,,"05000US55025","Dane County, Wisconsin",546695,271722,15351,15252,16346,9488,8723,6250,5300,16056,24427,20590,19395,18148,15611,15535,15036,6123,9476,5797,6922,9233,6393,3453,2817,274973,14743,15133,15209,8745,8674,4410,6766,16333,21875,18426,20900,16069,16324,15574,16177,6920,9925,6596,8902,9806,6721,4429,6316,"Dane County, Wisconsin",0,645,239,1491,1488,598,603,1500,1245,1605,326,3,1798,1830,690,769,1231,959,1238,941,1025,961,805,765,814,645,278,1685,1682,580,590,1329,2014,1974,223,318,2027,1902,929,681,1368,885,1095,1161,973,999,912,973,938
"G5500270","2019","WI",,,"Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,,,,,"05000US55027","Dodge County, Wisconsin",87839,44550,1831,2165,2693,1666,875,542,292,1428,3125,2969,3174,2708,3051,3449,3768,1517,1841,691,1553,2263,675,1010,1264,43289,1999,2452,3607,2031,701,399,263,1429,2216,2172,2912,1960,2611,3157,3338,1068,2106,1192,1709,1825,1828,1238,1076,"Dodge County, Wisconsin",0,875,102,434,499,208,142,268,173,259,285,343,541,483,270,288,603,411,365,257,366,373,255,297,302,875,102,495,896,452,153,329,207,443,189,77,444,436,218,218,547,314,479,399,496,396,437,368,435
"G5500350","2019","WI",,,"Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,,,,,"05000US55035","Eau Claire County, Wisconsin",104646,51852,2951,2339,3780,1842,2536,1240,1462,2959,3777,3669,3213,2944,2765,2815,2796,1298,2005,1062,1520,2043,1398,776,662,52794,2814,3119,2395,1681,3993,1541,1396,1702,3570,3369,2806,3044,2523,2695,4405,1040,1521,1434,1828,2007,1581,1104,1226,"Eau Claire County, Wisconsin",0,465,273,655,635,84,718,654,622,732,339,441,861,857,261,317,542,448,557,390,578,578,317,291,313,465,204,631,604,200,934,566,714,647,308,356,653,661,120,192,819,389,470,451,525,584,378,380,377
"G5500390","2019","WI",,,"Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,,,,,"05000US55039","Fond du Lac County, Wisconsin",103403,49220,2308,3595,1737,1752,1273,1140,670,1463,3614,2633,3126,2650,3488,3293,3608,1515,2527,1369,1801,2301,1556,927,874,54183,3704,3123,3083,1903,1762,631,955,1592,2948,2701,3618,2820,3527,3469,4006,1316,2275,1248,2158,2372,2012,1359,1601,"Fond du Lac County, Wisconsin",0,807,118,550,507,195,158,574,365,522,517,120,585,583,402,152,525,496,495,484,412,489,372,301,269,807,820,677,635,350,446,340,473,323,260,105,704,689,519,225,627,450,460,412,480,550,512,446,444
"G5500550","2019","WI",,,"Wisconsin","55","Jefferson County","055",,,,,,,,,,,,,,,,,,"05000US55055","Jefferson County, Wisconsin",84769,42085,2352,2837,2173,1696,1174,1374,70,1222,2448,2604,2571,2816,2546,3098,3587,1201,1342,1066,1372,2015,980,1121,420,42684,2322,2754,2105,1668,1368,981,591,604,2232,2518,2862,2537,2533,3320,2830,1194,2251,1390,1690,1582,1613,861,878,"Jefferson County, Wisconsin",0,451,280,515,532,217,153,837,79,763,247,369,454,496,22,331,438,380,437,373,325,438,307,293,246,451,309,531,475,245,244,329,351,280,212,309,520,544,132,459,442,345,505,423,385,475,393,376,393
"G5500590","2019","WI",,,"Wisconsin","55","Kenosha County","059",,,,,,,,,,,,,,,,,,"05000US55059","Kenosha County, Wisconsin",169561,83023,4786,5841,4980,3389,2862,1470,441,3957,5416,5152,6012,5375,5236,5254,6218,2117,3612,1673,2667,2645,2010,1038,872,86538,4689,4683,6658,3567,2505,1235,1435,2580,6246,5998,6240,4338,4961,5987,5722,2711,3252,2176,2280,3585,1589,1211,2890,"Kenosha County, Wisconsin",0,733,486,762,772,565,497,523,273,738,416,571,939,1114,678,346,964,661,805,458,563,606,512,408,381,733,484,871,932,502,537,524,616,719,590,710,1186,1023,437,701,848,614,717,678,678,657,470,498,580
"G5500630","2019","WI",,,"Wisconsin","55","La Crosse County","063",,,,,,,,,,,,,,,,,,"05000US55063","La Crosse County, Wisconsin",118016,57524,2996,3107,3811,2003,2018,1263,2440,2681,4633,3492,3793,3140,2955,3128,3537,1446,1912,1191,1628,2803,1089,1026,1432,60492,2832,3706,2950,1729,3020,1735,1422,3517,3755,3575,3979,3025,2852,3209,3608,1674,2769,1778,1880,2441,1689,1096,2251,"La Crosse County, Wisconsin",0,885,384,676,868,256,153,619,1063,926,529,278,637,655,137,71,581,502,505,408,456,543,363,365,464,885,229,691,756,162,329,893,613,778,276,391,709,587,153,250,636,431,559,484,658,616,441,438,559
"G5500710","2019","WI",,,"Wisconsin","55","Manitowoc County","071",,,,,,,,,,,,,,,,,,"05000US55071","Manitowoc County, Wisconsin",78981,39977,1927,2395,2713,1837,735,710,536,1046,2306,2318,2424,2096,2231,2636,3327,820,2218,1299,1541,1958,1600,819,485,39004,1545,1776,2488,1474,696,354,355,1230,2195,1836,1745,2350,2293,2859,3857,1020,1663,1157,1678,2239,2040,803,1351,"Manitowoc County, Wisconsin",0,479,273,656,648,443,45,249,297,256,195,288,544,524,128,11,414,228,420,355,431,421,301,271,187,479,111,435,548,275,57,249,278,280,316,129,408,397,235,255,483,335,464,354,397,399,469,283,499
"G5500730","2019","WI",,,"Wisconsin","55","Marathon County","073",,,,,,,,,,,,,,,,,,"05000US55073","Marathon County, Wisconsin",135692,68666,4430,4351,4480,3054,1474,1164,629,1909,4428,4091,4236,4219,4168,4653,4397,1922,3513,1527,2460,2877,1664,1672,1348,67026,3648,4044,4886,2200,1164,817,355,2325,4018,3434,4556,3950,4290,4476,4303,1936,3367,1362,3050,2760,1843,1894,2348,"Marathon County, Wisconsin",0,764,332,667,668,474,195,437,257,383,400,283,679,720,291,307,622,540,610,378,444,501,418,439,382,764,372,668,694,81,102,514,270,547,380,146,764,743,269,198,562,492,597,428,564,471,513,598,535
"G5500790","2019","WI",,,"Wisconsin","55","Milwaukee County","079",,,,,,,,,,,,,,,,,,"05000US55079","Milwaukee County, Wisconsin",945726,457415,32561,31934,31984,17931,13320,7046,6943,17663,39738,36658,32848,25913,25928,26233,29264,10640,14276,9160,10163,16413,8335,6668,5796,488311,31386,30760,31229,17636,13140,6893,7600,16878,41032,38250,34194,29173,27537,27487,31167,10889,17347,8566,14260,19408,11822,8979,12678,"Milwaukee County, Wisconsin",0,279,207,2161,2153,7,2,1330,1348,1628,430,484,1825,1821,142,224,1854,1335,1711,1064,1029,1287,989,1057,997,279,109,2280,2269,142,473,1314,1296,1631,120,439,1980,1959,205,148,2234,1677,1823,1100,1354,1527,1070,1065,1355
"G5500870","2019","WI",,,"Wisconsin","55","Outagamie County","087",,,,,,,,,,,,,,,,,,"05000US55087","Outagamie County, Wisconsin",187885,93557,6061,5702,6900,3797,2144,1311,808,3531,6394,7434,6855,5729,5542,5900,6488,2926,3177,1838,2838,3367,2504,1144,1167,94328,5412,6863,5679,3409,2251,658,1415,3192,5497,7330,6726,5659,5343,6313,7069,2517,3351,2181,2041,4516,2525,2301,2080,"Outagamie County, Wisconsin",0,798,369,1000,1029,414,241,537,410,651,521,828,1072,843,317,177,715,556,589,453,540,620,529,364,432,798,465,829,847,310,388,438,617,765,302,813,908,804,220,270,698,528,667,664,525,679,579,508,559
"G5500890","2019","WI",,,"Wisconsin","55","Ozaukee County","089",,,,,,,,,,,,,,,,,,"05000US55089","Ozaukee County, Wisconsin",89221,43928,2117,2665,2887,1947,1179,595,296,1838,1912,2739,2494,2422,2855,3258,3397,1076,2298,731,2051,1971,1369,1001,830,45293,2156,2132,3393,1654,1164,457,355,1618,1917,2484,2111,2922,2995,3276,3849,912,1992,1139,1852,2383,1917,1365,1250,"Ozaukee County, Wisconsin",0,400,91,634,574,205,141,353,324,382,62,545,642,650,302,290,620,365,555,307,509,481,277,306,335,400,188,438,499,140,137,297,371,402,186,414,570,626,306,245,505,305,549,425,445,536,601,542,434
"G5500970","2019","WI",,,"Wisconsin","55","Portage County","097",,,,,,,,,,,,,,,,,,"05000US55097","Portage County, Wisconsin",70772,35400,1648,2095,2077,1101,1908,769,642,2633,2222,2000,1837,2052,1992,2053,2085,992,1618,761,1266,1484,1273,458,434,35372,1659,2248,1322,1047,1798,1219,688,1947,2042,1828,1703,2450,1745,2328,2260,760,1826,798,1030,1845,1109,780,940,"Portage County, Wisconsin",0,608,135,478,414,88,275,421,375,581,174,133,451,473,182,81,429,317,363,232,301,280,248,201,181,608,245,414,316,87,265,472,387,554,150,133,429,591,101,427,311,293,419,266,363,355,317,288,393
"G5501010","2019","WI",,,"Wisconsin","55","Racine County","101",,,,,,,,,,,,,,,,,,"05000US55101","Racine County, Wisconsin",196311,97480,5575,5710,7163,4844,2500,1270,829,3960,6275,4977,6666,5387,6218,6939,7494,2182,4326,1919,3307,4504,2113,1432,1890,98831,5962,6390,6206,3232,1742,1453,864,3890,5175,5593,5100,7497,6325,6329,6745,3676,4238,2782,2898,4735,3520,2564,1915,"Racine County, Wisconsin",0,1066,628,1047,1055,467,660,529,465,953,659,453,1259,1067,711,694,899,678,983,620,630,796,501,494,513,1066,628,1282,1155,395,369,679,408,827,466,477,1139,1283,954,501,789,948,791,751,637,759,682,677,676
"G5501050","2019","WI",,,"Wisconsin","55","Rock County","105",,,,,,,,,,,,,,,,,,"05000US55105","Rock County, Wisconsin",163354,79912,4956,4595,6226,3171,2287,658,1417,3110,4868,4940,4766,4809,5409,5145,4315,2746,4082,1978,2494,3215,1773,1497,1455,83442,4859,4302,5131,4161,2194,1199,1630,2523,4697,5049,4407,5472,5223,5226,6149,2576,3586,1714,2647,3989,2476,2213,2019,"Rock County, Wisconsin",0,923,537,748,767,252,408,292,555,628,437,543,880,1067,752,425,742,639,669,569,601,646,417,423,429,923,658,676,617,461,540,611,793,847,465,498,721,725,518,334,813,828,708,493,605,598,529,470,442
"G5501090","2019","WI",,,"Wisconsin","55","St. Croix County","109",,,,,,,,,,,,,,,,,,"05000US55109","St. Croix County, Wisconsin",90687,45069,2785,2429,4163,2088,1028,366,727,1230,2484,2663,3952,2490,2978,3183,3298,1523,1471,688,1275,2098,1062,668,420,45618,2627,2985,3396,1797,1015,436,393,1452,2325,2587,3690,3101,3190,3236,2881,1340,2081,846,1332,1998,1588,288,1034,"St. Croix County, Wisconsin",0,405,224,527,623,158,88,332,399,432,191,119,657,579,71,112,582,490,521,310,409,470,322,292,261,405,197,529,584,69,169,349,243,402,89,140,846,734,261,251,547,543,468,362,404,419,381,172,333
"G5501170","2019","WI",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,"05000US55117","Sheboygan County, Wisconsin",115340,57915,3369,3275,3744,1975,1336,775,1097,2390,3894,3675,3264,3326,3682,3883,4485,1573,2581,1376,2021,2488,1417,1161,1128,57425,2977,4538,3305,1940,964,602,249,2060,3268,3601,3331,3131,3588,3770,4344,1629,2687,1373,2221,2709,1901,1847,1390,"Sheboygan County, Wisconsin",0,940,367,913,504,137,298,509,568,659,447,581,677,608,457,265,661,449,532,407,529,417,317,367,409,940,293,801,733,307,101,402,191,444,415,448,701,527,435,308,577,393,619,371,518,491,417,374,331
"G5501270","2019","WI",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,"05000US55127","Walworth County, Wisconsin",103868,52467,2487,2515,3748,2574,2012,1734,1647,1421,2761,2872,2357,3502,2920,3311,3944,1782,2038,1243,2073,2202,1563,1157,604,51401,2172,2943,2843,1754,1571,1064,1946,1861,2458,2304,2754,2982,3253,3346,3325,1805,2623,1478,1717,2872,2108,880,1342,"Walworth County, Wisconsin",0,576,343,486,487,442,355,683,531,670,356,390,571,646,266,259,602,444,461,322,529,489,400,355,251,576,326,612,551,202,140,487,620,683,209,216,616,653,364,240,638,488,538,560,370,500,545,308,433
"G5501310","2019","WI",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,"05000US55131","Washington County, Wisconsin",136034,67989,4083,3720,4164,2887,1356,918,350,2292,3640,3922,4389,4300,4136,5365,6226,1992,2514,1596,2560,3152,1692,1596,1139,68045,3388,4213,3701,2994,1192,1191,307,2255,2943,3494,3642,4293,4358,5135,5882,1549,3511,1662,2780,3399,2180,1860,2116,"Washington County, Wisconsin",0,606,470,634,633,398,62,558,257,664,189,265,727,809,153,235,772,582,742,484,521,540,411,424,433,606,146,739,773,415,32,533,285,563,153,278,598,549,279,227,691,462,740,582,618,573,544,575,617
"G5501330","2019","WI",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,"05000US55133","Waukesha County, Wisconsin",404198,199198,10174,11235,13846,9056,4838,2178,2516,6519,10200,11633,13250,11786,12642,13576,16027,6446,8441,4544,7595,8894,6331,3955,3516,205000,10246,10740,13116,7639,4063,2171,1801,6968,10342,10340,12607,12475,12908,15013,16770,5819,8972,5164,7288,10720,7217,5084,7537,"Waukesha County, Wisconsin",0,745,267,1387,1469,558,426,720,902,1110,522,612,1385,1276,279,304,1246,805,1113,718,894,1008,760,621,706,745,291,1238,1239,543,207,793,692,916,405,483,1130,1280,790,818,1215,966,1015,855,943,924,1045,957,1122
"G5501390","2019","WI",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,"05000US55139","Winnebago County, Wisconsin",171907,86978,5027,5281,4970,3112,2266,1499,1784,3886,6168,6063,6597,4549,5764,5540,5821,2440,3114,1619,3271,3099,2185,1483,1440,84929,4076,5521,3969,3049,2918,1076,1131,4439,5476,5894,5479,4389,4824,5321,5740,2745,2985,2223,2846,3406,3015,2180,2227,"Winnebago County, Wisconsin",0,630,582,922,791,358,119,569,1325,1209,455,557,1326,951,529,423,600,568,690,468,644,602,424,394,446,630,330,759,717,306,335,662,700,966,689,769,946,702,371,288,597,751,668,531,462,577,620,624,467
"G5501410","2019","WI",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,"05000US55141","Wood County, Wisconsin",72999,35862,2322,1534,2652,1374,734,121,338,1277,2144,2075,1879,2164,1962,2612,2716,1255,1559,1009,1465,1761,1214,774,921,37137,1977,2519,1997,1279,573,134,449,1063,2035,2100,1948,2105,2012,2567,2855,1588,1591,911,1898,1577,1448,1106,1405,"Wood County, Wisconsin",0,283,328,398,388,166,84,103,212,246,218,147,431,407,32,372,434,327,349,341,436,499,295,290,311,283,148,433,437,127,153,139,291,310,219,197,457,471,49,280,544,480,425,383,408,463,479,372,419
"G5600210","2019","WY",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,"05000US56021","Laramie County, Wyoming",99500,50766,3066,4228,2683,2074,1273,599,362,2414,3776,3826,3472,3232,2921,2906,3022,949,2443,838,1083,2626,898,820,1255,48734,2510,3188,3505,1729,1003,717,683,1691,3053,3440,2909,2554,3418,2364,3441,1337,1891,777,1680,2868,1040,1650,1286,"Laramie County, Wyoming",0,1034,488,789,901,550,386,372,309,532,565,624,864,852,550,444,627,396,733,413,419,548,349,361,530,1034,447,875,862,327,594,432,387,650,350,523,578,618,516,115,686,578,721,305,484,797,435,585,530
"G5600250","2019","WY",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,"05000US56025","Natrona County, Wyoming",79858,40278,2271,2417,4097,1802,806,753,227,1456,2679,2802,1934,3601,2066,2039,3554,596,1413,1251,910,1646,955,848,155,39580,2029,2982,2175,1583,940,548,21,1471,2968,2675,2370,3104,2133,2411,2678,1428,1156,1273,1104,1365,966,1141,1059,"Natrona County, Wyoming",0,758,216,900,967,423,412,403,228,504,316,213,549,446,73,138,593,293,667,472,345,473,328,330,195,758,229,631,588,276,331,356,42,433,565,316,836,687,222,354,629,600,485,409,356,368,383,606,438
"G7200130","2019","PR",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,"05000US72013","Arecibo Municipio, Puerto Rico",81966,39021,1565,984,3261,1553,1179,697,975,1180,2924,2242,1997,2453,2512,2682,2676,1216,1050,1252,1057,1930,1623,733,1280,42945,1459,2460,1650,1397,551,845,468,1816,2736,2307,2876,2251,2851,3012,3351,690,1743,961,1594,2852,2111,1620,1344,"Arecibo Municipio, Puerto Rico",0,0,0,396,396,0,0,421,411,463,0,0,566,566,0,0,667,541,527,435,366,487,456,331,470,0,0,552,552,0,400,534,375,626,0,0,615,615,0,0,522,365,496,388,511,546,644,617,500
"G7200210","2019","PR",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,"05000US72021","Bayamón Municipio, Puerto Rico",169269,79429,3196,4738,3759,2912,2283,1188,1097,3912,6866,5204,4931,4479,4621,4868,5170,2128,2549,1920,1817,4111,2734,2631,2315,89840,3054,4148,3894,2816,2094,509,1323,3623,5948,5358,4991,5607,5288,5685,6873,2258,3736,2131,3608,5055,4694,4265,2882,"Bayamón Municipio, Puerto Rico",0,0,0,754,754,0,0,425,488,629,0,0,791,791,0,0,699,572,598,511,486,585,545,645,590,0,0,665,666,0,0,328,428,544,0,0,716,716,0,0,803,542,730,639,762,777,888,729,631
"G7200250","2019","PR",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,"05000US72025","Caguas Municipio, Puerto Rico",124606,57777,2151,2435,4244,2352,1738,1116,530,2483,4177,3475,3113,4221,3949,3914,4249,1153,1816,2366,1130,2382,1863,2064,856,66829,2156,3044,3406,2314,1659,927,262,2890,4489,3904,4309,4075,4368,4499,4284,2200,2607,1870,2457,3440,3639,2525,1505,"Caguas Municipio, Puerto Rico",0,0,0,867,867,0,0,573,333,556,0,0,948,948,0,0,800,499,682,715,451,705,540,503,414,0,0,767,767,0,0,429,267,519,0,0,849,849,0,0,697,689,709,624,633,743,733,650,528
"G7200310","2019","PR",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,"05000US72031","Carolina Municipio, Puerto Rico",146984,67011,2567,3072,4250,2630,1997,1412,874,2648,5077,3884,2894,5355,4353,4518,3839,1155,2923,1373,2222,3288,2728,1595,2357,79973,2576,3540,3834,2524,1999,718,1674,2597,5435,4204,4545,5070,5119,5349,4621,1607,4108,2443,2755,4802,3791,3152,3510,"Carolina Municipio, Puerto Rico",0,0,0,747,747,0,0,561,446,574,0,0,1054,1054,0,0,667,542,690,576,595,649,739,586,660,0,0,1011,1011,0,0,399,589,597,0,0,1010,1010,0,0,971,628,902,773,712,830,805,875,979
"G7200610","2019","PR",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,"05000US72061","Guaynabo Municipio, Puerto Rico",83728,39359,1429,1644,2129,1354,857,355,1322,1284,3086,2596,2859,2080,2452,2581,2076,1364,1945,1330,1106,1943,1576,444,1547,44369,1345,1822,1811,1304,934,455,498,1462,2852,2358,2329,2941,2785,3127,3748,1147,2057,1376,2304,1947,2028,1806,1933,"Guaynabo Municipio, Puerto Rico",0,0,0,413,413,0,418,271,517,529,0,0,622,622,0,0,469,558,595,493,417,512,485,324,535,0,0,488,488,0,0,358,385,429,0,0,510,510,0,0,792,559,703,533,629,553,580,582,578
"G7200970","2019","PR",,,"Puerto Rico","72","Mayagüez Municipio","097",,,,,,,,,,,,,,,,,,"05000US72097","Mayagüez Municipio, Puerto Rico",71530,34091,1256,2335,1157,1353,1588,717,1297,2216,2238,1922,1569,1704,1660,1767,2402,674,970,757,1098,1928,1172,1291,1020,37439,1204,1314,2024,1238,1483,697,669,2324,1991,1853,1877,1595,1856,2071,2222,1073,1447,555,1608,2804,2456,1631,1447,"Mayagüez Municipio, Puerto Rico",0,0,0,468,468,0,0,488,675,723,0,0,521,521,0,0,391,350,366,329,432,420,441,412,423,0,0,481,481,0,0,543,456,670,0,0,656,656,0,0,543,478,541,336,500,555,494,494,528
"G7201130","2019","PR",,,"Puerto Rico","72","Ponce Municipio","113",,,,,,,,,,,,,,,,,,"05000US72113","Ponce Municipio, Puerto Rico",131881,63269,2747,3293,4112,2340,1943,1269,1347,2370,4958,3897,3574,3590,3676,3622,3258,1611,2837,1716,2259,3229,2670,1753,1198,68612,2608,3145,3992,2284,1781,1013,999,2287,4309,3761,4219,3266,3871,4188,5298,1697,2645,2053,3031,3995,4078,1891,2201,"Ponce Municipio, Puerto Rico",0,0,0,607,607,0,0,643,681,748,0,0,709,708,0,0,692,553,607,546,609,626,651,507,475,0,0,694,694,0,0,525,481,606,0,0,615,615,0,0,674,553,704,538,676,772,652,543,683
"G7201270","2019","PR",,,"Puerto Rico","72","San Juan Municipio","127",,,,,,,,,,,,,,,,,,"05000US72127","San Juan Municipio, Puerto Rico",318441,145575,6173,8087,7168,5452,4100,1503,2381,6541,10398,8743,7839,9251,9011,9585,10021,4370,4814,3433,5507,6712,6080,3347,5059,172866,5898,6687,8509,5482,4529,2241,1731,7350,11184,9614,9418,10619,10286,10943,11350,5277,7103,5710,6591,9268,6697,6963,9416,"San Juan Municipio, Puerto Rico",0,0,0,895,895,0,0,623,865,935,0,0,1408,1407,0,0,879,847,811,697,884,914,868,915,991,0,0,1130,1130,0,0,961,645,1089,0,0,1083,1083,0,0,1174,921,1009,1019,1020,1101,1069,1095,1179
